StudyHours,Attendance,PreviousMarks,Assignments,InternalMarks,SleepHours,Extracurricular,FinalMarks
3.178497443603504,56.37901513977819,78.92658157124669,95.5870476121744,45.591817329136404,6.082522159519395,6.493223245768816,74.72
7.049219926652907,64.18879528993622,40.309331844049794,68.76615684986635,39.2281793344646,8.110899434082118,9.362806214689266,72.7
7.854576537958458,68.15411481993175,87.25659934793035,51.38670174606165,52.616191752840834,8.251740005599476,0.6400634660862092,96.32
3.1387378959315972,82.29586206658007,86.66982930344008,57.788706195199836,59.27281362885182,5.05997027349329,8.247432373470076,74.63
7.553947137506736,78.53891523344559,31.901073397246343,61.30417783533849,78.67371190261491,7.286767410850643,2.9238311041219314,85.47
4.3100481944732785,67.80483629489231,83.67808878670957,72.04160333524321,72.32459301730881,6.361409020814909,4.439194545063778,82.13
6.690752475342215,99.32576243964898,38.37654138577394,66.09755993875484,70.36035688609803,8.400783689607426,0.21913328775008956,82.92
6.7017673968480524,80.28874096784436,51.782725526844224,94.35743812500921,52.90437152962754,5.07870339588227,3.0104607783431305,81.31
5.821972156672826,61.86133958679972,78.3280366589545,64.78744380340811,84.6940909505094,7.389066001550221,5.026312426301304,89.86
1.8126079304896747,55.089123631020186,40.44939324314004,99.45106103763189,60.6336658808807,7.038760611263613,0.5617607734743901,57.65
8.51772246030314,57.642956959216605,83.16785656773905,89.59974704215671,93.64182097098504,5.476507387859164,4.910957293831651,100.0
3.8870205847456223,62.29788641922541,84.08872156725323,44.59573600501351,71.2192389892229,4.6830045182558635,9.271106288584273,85.64
2.678666593598688,58.03406866297779,62.98540269445435,95.14166502507413,38.20720820169268,7.258198802386383,1.0539321810780522,67.71
1.3669762739928752,59.32835120256529,30.415081661594183,38.14564785198333,73.95154153490321,7.692987290661653,7.644407280755043,57.8
6.318036488694176,64.25475843469235,48.657478656369335,87.22147959438341,51.13176100306043,5.57813671881675,4.096710533759927,72.4
7.098079256580542,58.66867976473774,70.10024969442324,56.6436305433606,74.61126778459634,7.224163020111569,6.55173714524338,82.4
1.1492904603507053,94.83827123132126,93.77710157178252,91.45820243115486,34.52667463055637,5.975654538057516,2.6023659798522933,77.19
5.608837524693529,54.01168728308211,71.06787925608344,90.76396830752152,41.36729341643736,7.566034416413089,1.5949226254135829,79.65
3.0384619767814414,76.22556947851274,46.88723276917038,86.41477800823348,85.62292182887612,4.996076374470266,1.6046261427122643,80.18
6.806555113685048,70.51984134948307,71.21037070147474,85.3021305414943,44.76667120652847,8.451075013180873,0.7049194564314465,80.36
2.569297861044923,99.11893084543033,65.0990496815306,51.32753973686285,84.4076731407911,5.437047982327899,1.8564670490124302,76.52
7.218439642922194,55.60194510840262,80.68995068482434,35.66434981358765,48.15294574953668,5.8389299387807645,6.642193849889683,72.25
4.480618116704837,69.89277995228709,36.9537415237523,58.208612513561306,71.787324153816,4.290459760401749,8.81690611843508,66.46
9.43056989863061,98.47352166376845,79.46681366263182,42.146716049055605,75.11978727813901,4.557561061606382,8.141256855911617,100.0
2.2376884973139393,93.27535629469901,65.18232761394717,78.64657622317232,63.32255895442844,6.579309513561641,6.851343098744841,72.06
4.069597159452327,90.85360354746399,92.59448025083465,54.22698085764499,49.84519398528754,5.337963383639858,1.1043186341110267,84.17
2.021261691165302,62.895141352246995,52.22169079251459,98.29271406019404,43.82188446412125,8.177401128710972,2.8918744629594983,59.82
9.322242564507064,58.54437936950329,71.12042305370663,74.86804541417324,32.1573080465577,4.073466943274769,3.0980687532246898,85.48
8.896054180428829,83.43216099622154,90.58182685815113,87.57363945440527,49.756516080647046,5.89547024335968,2.4995694639762123,93.9
3.3214746494364005,96.46879945637929,36.66313231939415,39.27672709192939,72.45558138453339,5.686727733845464,5.150056597097231,68.26
6.939856414307611,77.83814465069649,90.91985167036933,90.34101375908358,90.98981319915137,4.096638154588005,5.355538148796725,87.08
8.354999801810942,78.580634473495,74.71257194955287,94.59300333593761,86.62829134709838,4.621841995002551,3.568859751711102,100.0
5.996807304395161,63.998954683014205,34.409408841836175,64.09433431732552,79.79421047479467,6.068213374593176,3.53789158736436,66.06
5.766855205204059,88.47464665959684,49.56263185154306,72.43770564256842,81.24907731146442,6.464322922237233,8.285555979060813,91.22
3.1766706181040654,59.35218742787617,76.0311857619433,83.53668606320969,73.22401872593969,6.021448736274346,7.892928483196856,80.93
1.837924910253093,66.18396182021218,34.37778909547016,42.23870390822888,46.9186457417902,6.65468839206047,3.0779583168074565,52.21
9.074941821579941,71.27182193082083,67.84107991145777,65.17962535244098,88.96767699587895,6.9756583745284075,9.137884438732593,100.0
9.103762514469974,75.38051893422275,52.48239870194219,57.906411944061915,73.59760027387921,4.049619105639178,9.52815017002506,86.06
6.697913115459412,62.12048662075401,70.35950865488601,40.246179451357435,66.4286410137286,6.32047579726752,3.267425420300408,90.16
4.051268119438307,55.74184123696018,32.97323219781334,55.727409560407196,37.21431549887627,8.81749620443794,3.5442494879305486,59.87
4.142886171513948,80.53100212208163,86.64989239990446,34.77206165698455,59.058610347417655,6.5951614006477435,5.056341534219588,77.97
7.533601109832154,64.43152766201278,93.2767829965308,31.80683348646409,59.92328762812521,7.387711337294766,9.411208125336735,96.65
9.073992339573193,79.06191107113061,92.97706059356995,39.461640240837596,86.19663461897355,5.5593192895844155,8.763194331423115,99.96
8.983777818386056,57.718135763710116,78.7273690632901,97.41805781124216,65.53213431220625,7.869956890763813,1.025679625835898,92.75
8.018879912718614,74.05700509274087,38.45560560849108,68.46706751265118,54.72603568307663,7.864607409380575,3.927307432714162,76.62
6.77828481538859,76.62947162757929,79.28710773538647,97.6075512807254,93.49202135319285,6.606480238270695,5.533711897497718,97.73
1.7572596849554394,52.591176841121346,31.598149569822098,60.27485148310924,37.196838566210516,8.880069116396069,5.0313247255154,41.64
2.454658426851524,66.83021390969603,31.438030849384823,51.82712931596817,57.465647840276404,4.627751073813267,1.9386306793689267,59.75
9.086987696743714,56.72073384694871,51.034664244720176,65.42993039881708,32.73160388614134,4.084738324447905,8.588167711681546,75.65
6.457861536936309,53.168748523638385,61.761807376303274,60.76581820430371,78.09376784985048,7.85079105878548,6.769407829968373,84.41
1.0827734645496667,99.49801161949726,80.07648215750656,37.39652789832208,89.67497589294479,8.035777686824414,8.379083748518037,76.71
1.913243885794289,66.11769224873615,74.41419947942283,74.85784202831444,48.20242642078181,4.601036145602881,8.587642793494721,56.7
6.971515921972502,90.49372229273175,58.98367591448864,45.12267277567197,85.79220899194286,5.327914164793031,7.483558536657398,91.67
1.0455542546159682,62.732032738188195,47.78573330830828,73.37115684284808,48.994184980023356,4.087761816833145,4.392106012497173,43.49
2.4472724627574878,84.07513611119646,94.81309251025122,75.51407646787074,89.2000605068545,5.466543053902823,6.105467550154246,87.29
5.938604104299275,88.01139299448432,57.70178464533824,40.64173971900537,79.00752373379095,7.8657093695933575,1.6036540611974315,76.93
7.227056779234239,79.78193703039221,59.34015658142891,34.29447389774677,82.31894049469352,6.589802638562895,6.736454174749077,97.64
6.867651335523405,73.57880942750792,40.6355483774585,84.65331102479078,31.170426114029542,5.740477965841441,1.7925325573928075,74.99
3.018423785145038,70.59204570736343,81.6626206687454,62.18602966385241,92.58267320981169,5.858696474531651,6.939495905101568,83.39
7.409612992127823,67.44341332714977,75.08934467579675,34.0714656853833,77.233614484571,4.006768128577341,2.2959816075396864,93.45
3.135241787471201,96.4764572123913,44.35002483126942,99.6406422018837,49.80882120009866,5.499002637826179,1.1755130015021997,64.74
3.9285972834334095,91.53097038938645,35.35476796502977,34.044639269745666,83.91065321582505,7.232293708189653,1.6528449014295743,73.71
7.718422646062217,98.25134553332563,74.23245463485635,78.65246602009873,48.298877896970446,8.870972219081786,0.01992135219070268,94.31
6.846696091424932,56.21486117427724,72.54322892827379,98.85752476843895,86.72899957179831,8.235304134919497,7.187396178535303,95.41
8.6430106944476,86.54337376018222,47.76186925488361,46.742607295114794,37.317725376775904,4.117974823227645,7.324010490583791,85.78
6.91851603070309,96.91702284105189,91.80613154627667,39.95745580810373,75.73958853495172,8.492803023374197,5.149333499132594,100.0
6.114777430019244,59.061653308283006,39.818762965758516,38.496945759570025,65.14540098191918,7.91599206649313,1.613628010553837,71.02
1.8430729104528323,53.32481336833887,58.10176206776912,51.22926032973169,36.274740562703656,7.901880617854902,0.8355433751068975,44.58
4.309442227534902,87.05603246450295,91.33503481089393,37.073206770745266,45.72309883682453,6.289978795017857,0.1912896643728701,73.42
3.386821309135529,78.7236556589956,57.28227560019795,78.45129391858924,30.80626235802546,5.990026464772514,1.657481769652207,63.04
3.195906790411752,92.0914388379136,71.50418659816556,34.36042586910439,60.46991775519288,5.514578644165963,8.908555349831467,74.61
9.75709499277201,56.988618831314476,55.843635867581625,65.65954897048528,49.58224194940003,4.328474294771829,2.4153684170168175,78.26
4.537879522000844,89.76336559299452,47.82398815266355,99.76877976970837,68.89323647935433,5.141176817468495,3.542713272172157,90.72
9.02841899659402,60.08136600238723,93.95854711738883,86.97791886542132,49.32045750106012,5.233018174890123,1.0534548448133318,100.0
